ID,Prefer,Monotonous,Quiet,Extensive,Vivid,Oppressive,Hexagon_ID,Complex_ID,Floor,Lon,Lat,LCZ_Catego,LC_Water,LC_Trees,LC_Crops,LC_Built_Area,LC_Bare_Ground,LC_Rangeland,WV_Sky,WV_Highrisebuilding,WV_Lowrisebuilding,WV_Grass,WV_Hardground,WV_Tree,WV_Water,WV_Railing,WV_Road,WV_Barrenland,WV_Buildinginterior,BD,FAR,BH,BH_SD,NDBI,NDVI
104112784406,5.0,2.1479080307189666,2.4332817556751842,5.0,4.913964012935463,0.806439069412784,106,106-1,3.0,114.096302011999,30.5905771981999,14,0.033239938869078,0.0,0.265664798777382,0.70109526235354,0.0,0.0,0.332623782,0.010345373,0.006260146,0.011293831,0.005201705,0.112922078,0.000730519,0.121824675,0.005359984,0.028809253,0.364625812,0.087876027,0.30910856664,5.72893168901,2.03796559291,-0.10264005964,0.43677165425
104109115909,4.8706340325741735,2.5078082346488055,2.115935437217838,4.47582935888831,3.740104511778668,1.7648130617515405,124,124-1,3.0,114.494504683,30.5662756382,4,0.103619678817232,0.262809074687739,0.00012745347948,0.436145806780525,0.0,0.197297986235024,0.322977679,0.071484984,0.001941153,0.017314935,0.016150974,0.062239854,0.0,0.131434659,0.005929383,0.0,0.37052638,0.011659916,0.05932688815,3.42139940084,1.02939333621,-0.19679693325,0.60953081308
104109993228,5.0,3.9254561916035735,1.1898951006017002,4.749187065786946,2.9504859998169146,0.9820551745942134,42,42-6,3.0,114.225202541,30.6604918409,4,0.020142784293728,0.0,0.0,0.979857215706272,0.0,0.0,0.319852273,0.054875406,0.044871753,0.002368912,0.008600649,0.022454951,0.001464286,0.131497971,0.011825081,0.048043831,0.354122971,0.107158622,0.90501131433,15.3946884304,9.76288132656,-0.14249646375,0.47202780338
104107125024,5.0,3.35828197018234,2.279466601498579,5.0,1.6492486191351543,1.5492134138042046,185,185-4,3.0,114.509297775999,30.4887489483,4,0.0,0.0,0.0,0.991205709915881,0.0,0.008794290084119,0.31934375,0.084299919,0.010087662,0.002809253,0.031753247,0.050320211,0.0,0.116472808,0.017769886,0.005772727,0.361370536,0.056431819,0.42861564045,14.4032754231,5.46099000702,-0.06907508746,0.32093512794
104111099117,5.0,0.9941989042638782,2.955562008280049,5.0,2.357292141895855,0.6675806441161224,102,102-1,2.0,114.399463283,30.5986812649,14,0.201351695995919,0.000892629431268,0.027033919918388,0.682606477939301,0.0,0.088115276715124,0.316431412,0.049986607,0.046320617,0.000818588,0.029749594,0.144893263,0.026246753,0.106612419,0.006505682,3.65e-05,0.272383117,0.054129291,0.30210653326,6.30516055746,3.4430585102,-0.17525441147,0.38150386934
104107040114,4.219545583558002,2.5143631088563794,0.7401256423494037,4.340433972338167,0.9091095698889414,2.24564632140769,121,121-10,3.0,114.327348624999,30.5572080943,10,0.000509619059753,0.0,0.0,0.999490380940247,0.0,0.0,0.312927354,0.174288555,0.013428166,0.000439123,0.009555195,0.007846997,0.0,0.051318588,0.000450893,0.010114854,0.419630276,0.160207763,1.31046035625,19.2728160059,7.82620806407,-0.05520664058,0.32037352398
104108629279,3.44965290981299,2.4860673048772695,3.2768418001779884,3.824943666412221,0.838671763885716,4.693896557825642,120,120-3,3.0,114.345341677999,30.5774406518,14,0.093981127263453,0.016322366743178,0.0,0.862917623055343,0.0,0.026651364447845,0.307948864,0.069250812,0.014097403,0.003252029,0.013498377,0.063412338,0.003090503,0.078161932,0.006784903,0.002838068,0.437664773,0.127447925,1.07105559816,17.9695311393,9.85820311076,-0.14499971623,0.44677402316
104110811000,4.403863225955269,4.571909467426341,0.8982820335181118,3.4277318782477684,1.2319281358350842,2.687304423471598,113,113-2,3.0,114.227631098,30.5846375174,14,0.0,0.0,0.0,1.0,0.0,0.0,0.303273539,0.145205357,0.018776786,0.004943588,0.004991883,0.024760146,0.000132711,0.072469968,0.001405844,2.84e-06,0.424037338,0.215457771,1.13942043102,15.0522923426,5.37040869117,-0.05013916303,0.34256353768
104108225562,5.0,2.793896256723182,0.39766927649741846,5.0,1.8977065787919865,0.9546326823998523,151,151-2,2.0,114.264085432,30.5340182923999,4,0.263479923518164,0.005353728489484,0.0,0.731166347992352,0.0,0.0,0.303067776,0.052429789,0.018189123,0.01370901,0.021583198,0.087081169,0.028139205,0.081282873,0.077007711,0.003137987,0.314366477,0.088472138,0.49570862327,9.50716916718,3.9178928863,-0.22404825738,0.08849378181
104112905287,4.311262794627414,2.7262897139740714,1.3056755476322712,4.877348834520215,1.799991790412989,1.4020250037874216,105,105-7,3.0,114.353951014,30.5945009381,4,0.0,0.0,0.0,0.983543819364715,0.0,0.016456180635285,0.301381088,0.113915179,0.009455357,0.004079545,0.007480925,0.034032873,0.0,0.121706575,0.006158279,7.31e-06,0.401782873,0.168247564,1.2112348823,19.6747409946,9.41288807742,-0.12932673064,0.43621197881
104112109735,5.0,0.3779933432199433,4.482197279915727,4.4613003020962205,3.6021553157564057,1.098602907349018,103,103-7,2.0,114.379204607999,30.5916055974999,4,0.052537617954603,0.0,0.0,0.947462382045397,0.0,0.0,0.300404627,0.059308442,0.060758523,0.000508117,0.005478084,0.15215138,0.000320617,0.127073052,0.0,1.3e-05,0.293978896,0.10835845,0.90355799465,18.1397280601,9.01910455337,-0.14846918708,0.40310496848
104110980845,4.569489364855768,4.4128898907031955,1.3971036811119546,4.593172153766303,1.9168875211948275,1.9516055533659526,15,15-5,3.0,114.22561806,30.7238930492999,5,0.0,0.0,0.0,1.0,0.0,0.0,0.297541802,0.110653815,0.000844968,0.001001623,0.002203734,0.017691964,0.0,0.094782468,0.000982549,0.0,0.474297078,0.127854926,0.59095978671,13.2702035928,5.27110126463,-0.07884289099,0.3581634346
104107182316,5.0,3.353589981672829,0.7244938500117418,3.6807355110531703,1.7009574935414928,2.871535330724747,53,53-7,3.0,114.240645465,30.6522908727999,4,0.0,0.0,0.0,0.996430392656808,0.0,0.003569607343192,0.297491477,0.135127841,0.011621753,0.001189935,0.00856737,0.011376623,0.0,0.117719968,0.001188718,0.0,0.415716315,0.135319173,1.19408451595,20.4501315319,13.4420613803,-0.07072542969,0.33775908647
104103920916,5.0,1.3772715287658437,2.3015882557785075,4.521596267386997,2.8665207629515392,2.110768104170661,154,154-11,3.0,114.183097215,30.5145021682,5,0.043954643903682,0.04051471525035,0.0,0.853357115556122,0.0,0.062173525289846,0.295420049,0.149796266,0.017733766,0.004236201,0.020728896,0.044400974,0.011019075,0.100676136,0.010524756,0.000114854,0.345347808,0.161150807,0.69185126049,9.60149179028,3.958671428,-0.10749831638,0.44229978923
104108690599,5.0,2.278028850553197,4.416794574842774,5.0,4.972691580434742,0.885533541907819,42,42-8,3.0,114.225030336,30.6598490075,4,0.01838845613587,0.0,0.0,0.98161154386413,0.0,0.0,0.295159091,0.060380682,0.046341315,0.039080763,0.019836445,0.055981331,6.21e-05,0.137050731,0.004450893,0.000143263,0.341513393,0.120390753,1.03861963633,17.324057921,10.5985289155,-0.14352130402,0.47683770578
