img_id,Extensive,Monotonous,Oppressive,Prefer,Quiet,Vivid,Floor,Lon,Lat,LCZ_Catego,LC_Water,LC_Trees,LC_Crops,LC_Built_Area,LC_Bare_Ground,LC_Rangeland,WV_Sky,WV_Highrisebuilding,WV_Lowrisebuilding,WV_Grass,WV_Hardground,WV_Tree,WV_Water,WV_Railing,WV_Road,WV_Barrenland,WV_Buildinginterior,BD,FAR,BH,BH_SD,NDBI,NDVI
104109115909.000000000000000,7.625722408000000,5.395968914000000,3.259193182000000,6.541896820000000,5.726552486000000,6.866219521000000,3.000000000000000,114.494504683000000,30.566275638200000,4,0.103619678817232,0.262809074687739,0.000127453479480,0.436145806780525,0.000000000000000,0.197297986235024,0.322977679,0.071484984,0.001941153,0.017314935,0.016150974,0.062239854,0,0.131434659,0.005929383,0,0.37052638,0.011659916,0.05932688815,3.42139940084,1.02939333621,-0.19679693325,0.60953081308
104109993228.000000000000000,8.408266068000000,6.227815151000000,2.307039499000000,7.521544456000000,3.231359720000000,5.745284081000000,3.000000000000000,114.225202541000000,30.660491840900000,4,0.020142784293728,0.000000000000000,0.000000000000000,0.979857215706272,0.000000000000000,0.000000000000000,0.319852273,0.054875406,0.044871753,0.002368912,0.008600649,0.022454951,0.001464286,0.131497971,0.011825081,0.048043831,0.354122971,0.107158622,0.90501131433,15.39468843040,9.76288132656,-0.14249646375,0.47202780338
104107125024.000000000000000,8.435538292000000,6.870842934000000,2.438669205000000,6.889544487000000,2.896869659000000,7.117948532000000,3.000000000000000,114.509297775999000,30.488748948300000,4,0.000000000000000,0.000000000000000,0.000000000000000,0.991205709915881,0.000000000000000,0.008794290084119,0.31934375,0.084299919,0.010087662,0.002809253,0.031753247,0.050320211,0,0.116472808,0.017769886,0.005772727,0.361370536,0.056431819,0.42861564045,14.40327542310,5.46099000702,-0.06907508746,0.32093512794
104111099117.000000000000000,8.910618782000000,3.696063757000000,1.973651528000000,7.702780724000000,6.902357101000000,7.843704224000000,2.000000000000000,114.399463283000000,30.598681264900000,14,0.201351695995919,0.000892629431268,0.027033919918388,0.682606477939301,0.000000000000000,0.088115276715124,0.316431412,0.049986607,0.046320617,0.000818588,0.029749594,0.144893263,0.026246753,0.106612419,0.006505682,3.65E-05,0.272383117,0.054129291,0.30210653326,6.30516055746,3.44305851020,-0.17525441147,0.38150386934
104107040114.000000000000000,7.181641102000000,4.934219837000000,2.644215822000000,5.044864178000000,3.019833565000000,8.252522469000000,3.000000000000000,114.327348624999000,30.557208094300000,10,0.000509619059753,0.000000000000000,0.000000000000000,0.999490380940247,0.000000000000000,0.000000000000000,0.312927354,0.174288555,0.013428166,0.000439123,0.009555195,0.007846997,0,0.051318588,0.000450893,0.010114854,0.419630276,0.160207763,1.31046035625,19.27281600590,7.82620806407,-0.05520664058,0.32037352398
104108629279.000000000000000,7.544070721000000,6.381261349000000,7.404742241000000,6.399738312000000,4.876036644000000,5.581661224000000,3.000000000000000,114.345341677999000,30.577440651800000,14,0.093981127263453,0.016322366743178,0.000000000000000,0.862917623055343,0.000000000000000,0.026651364447845,0.307948864,0.069250812,0.014097403,0.003252029,0.013498377,0.063412338,0.003090503,0.078161932,0.006784903,0.002838068,0.437664773,0.127447925,1.07105559816,17.96953113930,9.85820311076,-0.14499971623,0.44677402316
104110811000.000000000000000,5.996520042000000,5.024289608000000,3.953976870000000,3.633088112000000,3.233117104000000,3.820150852000000,3.000000000000000,114.227631098000000,30.584637517400000,14,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.303273539,0.145205357,0.018776786,0.004943588,0.004991883,0.024760146,0.000132711,0.072469968,0.001405844,2.84E-06,0.424037338,0.215457771,1.13942043102,15.05229234260,5.37040869117,-0.05013916303,0.34256353768
104108225562.000000000000000,8.511403083999990,3.028944016000000,2.291076899000000,8.153059959000000,2.917766809000000,8.046745300000000,2.000000000000000,114.264085432000000,30.534018292399900,4,0.263479923518164,0.005353728489484,0.000000000000000,0.731166347992352,0.000000000000000,0.000000000000000,0.303067776,0.052429789,0.018189123,0.01370901,0.021583198,0.087081169,0.028139205,0.081282873,0.077007711,0.003137987,0.314366477,0.088472138,0.49570862327,9.50716916718,3.91789288630,-0.22404825738,0.08849378181
104112905287.000000000000000,7.626978397000000,4.434052467000000,2.846360922000000,7.471449375000000,3.781660080000000,5.062713623000000,3.000000000000000,114.353951014000000,30.594500938100000,4,0.000000000000000,0.000000000000000,0.000000000000000,0.983543819364715,0.000000000000000,0.016456180635285,0.301381088,0.113915179,0.009455357,0.004079545,0.007480925,0.034032873,0,0.121706575,0.006158279,7.31E-06,0.401782873,0.168247564,1.21123488230,19.67474099460,9.41288807742,-0.12932673064,0.43621197881
104112109735.000000000000000,8.557480812000000,3.172833204000000,2.330774546000000,8.242522240000000,4.717396259000000,7.685111046000000,2.000000000000000,114.379204607999000,30.591605597499900,4,0.052537617954603,0.000000000000000,0.000000000000000,0.947462382045397,0.000000000000000,0.000000000000000,0.300404627,0.059308442,0.060758523,0.000508117,0.005478084,0.15215138,0.000320617,0.127073052,0,1.30E-05,0.293978896,0.10835845,0.90355799465,18.13972806010,9.01910455337,-0.14846918708,0.40310496848
104110980845.000000000000000,7.878403187000000,7.111013889000000,7.486869812000000,5.282990456000000,3.264168262000000,6.865329266000000,3.000000000000000,114.225618060000000,30.723893049299900,5,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.297541802,0.110653815,0.000844968,0.001001623,0.002203734,0.017691964,0,0.094782468,0.000982549,0,0.474297078,0.127854926,0.59095978671,13.27020359280,5.27110126463,-0.07884289099,0.35816343460
104107182316.000000000000000,7.985982895000000,7.221100330000000,5.526317596000000,3.104482412000000,3.513549805000000,4.504477501000000,3.000000000000000,114.240645465000000,30.652290872799900,4,0.000000000000000,0.000000000000000,0.000000000000000,0.996430392656808,0.000000000000000,0.003569607343192,0.297491477,0.135127841,0.011621753,0.001189935,0.00856737,0.011376623,0,0.117719968,0.001188718,0,0.415716315,0.135319173,1.19408451595,20.45013153190,13.44206138030,-0.07072542969,0.33775908647
104103920916.000000000000000,6.361473560000000,3.389417171000000,3.766462088000000,7.962624073000000,3.557261467000000,5.010408401000000,3.000000000000000,114.183097215000000,30.514502168200000,5,0.043954643903682,0.040514715250350,0.000000000000000,0.853357115556122,0.000000000000000,0.062173525289846,0.295420049,0.149796266,0.017733766,0.004236201,0.020728896,0.044400974,0.011019075,0.100676136,0.010524756,0.000114854,0.345347808,0.161150807,0.69185126049,9.60149179028,3.95867142800,-0.10749831638,0.44229978923
